,idx,datetime,temp,rh
673,673,2021-05-29 01:00:00,26.0,96.0
674,674,2021-05-29 02:00:00,25.9,94.0
675,675,2021-05-29 03:00:00,25.6,96.0
676,676,2021-05-29 04:00:00,25.5,96.0
677,677,2021-05-29 05:00:00,25.2,98.0
678,678,2021-05-29 06:00:00,25.2,98.0
679,679,2021-05-29 07:00:00,26.3,98.0
680,680,2021-05-29 08:00:00,27.6,87.0
681,681,2021-05-29 09:00:00,29.0,82.0
682,682,2021-05-29 10:00:00,31.4,78.0
683,683,2021-05-29 11:00:00,28.8,79.0
684,684,2021-05-29 12:00:00,29.8,76.0
685,685,2021-05-29 13:00:00,34.2,62.0
686,686,2021-05-29 14:00:00,31.9,66.0
687,687,2021-05-29 15:00:00,29.8,74.0
688,688,2021-05-29 16:00:00,34.2,72.0
689,689,2021-05-29 17:00:00,28.4,80.0
690,690,2021-05-29 18:00:00,28.2,84.0
691,691,2021-05-29 19:00:00,31.1,75.0
692,692,2021-05-29 20:00:00,26.7,90.0
693,693,2021-05-29 21:00:00,26.1,92.0
694,694,2021-05-29 22:00:00,28.0,88.0
695,695,2021-05-29 23:00:00,26.1,95.0
696,696,2021-05-30 00:00:00,26.2,95.0
697,697,2021-05-30 01:00:00,27.7,88.0
698,698,2021-05-30 02:00:00,26.2,95.0
699,699,2021-05-30 03:00:00,26.4,91.0
700,700,2021-05-30 04:00:00,27.0,97.0
701,701,2021-05-30 05:00:00,25.9,93.0
702,702,2021-05-30 06:00:00,25.8,93.0
703,703,2021-05-30 07:00:00,27.0,96.0
704,704,2021-05-30 08:00:00,29.0,78.0
705,705,2021-05-30 09:00:00,30.4,69.0
706,706,2021-05-30 10:00:00,31.0,78.0
707,707,2021-05-30 11:00:00,32.4,59.0
708,708,2021-05-30 12:00:00,33.1,56.0
709,709,2021-05-30 13:00:00,34.0,67.0
710,710,2021-05-30 14:00:00,33.3,57.0
711,711,2021-05-30 15:00:00,32.3,60.0
712,712,2021-05-30 16:00:00,35.5,65.0
713,713,2021-05-30 17:00:00,30.4,72.0
714,714,2021-05-30 18:00:00,29.3,77.0
715,715,2021-05-30 19:00:00,31.8,77.0
716,716,2021-05-30 20:00:00,29.1,75.0
717,717,2021-05-30 21:00:00,28.7,78.0
718,718,2021-05-30 22:00:00,30.0,77.0
719,719,2021-05-30 23:00:00,28.0,82.0
720,720,2021-05-31 00:00:00,27.6,85.0
721,721,2021-05-31 01:00:00,29.0,81.0
722,722,2021-05-31 02:00:00,26.6,91.0
723,723,2021-05-31 03:00:00,26.3,93.0
724,724,2021-05-31 04:00:00,28.0,84.0
725,725,2021-05-31 05:00:00,26.2,91.0
726,726,2021-05-31 06:00:00,26.0,89.0
727,727,2021-05-31 07:00:00,28.1,87.0
728,728,2021-05-31 08:00:00,29.1,73.0
729,729,2021-05-31 09:00:00,30.7,66.0
730,730,2021-05-31 10:00:00,33.7,62.0
731,731,2021-05-31 11:00:00,33.1,57.0
732,732,2021-05-31 12:00:00,33.9,54.0
733,733,2021-05-31 13:00:00,36.0,51.0
734,734,2021-05-31 14:00:00,34.3,54.0
735,735,2021-05-31 15:00:00,33.8,55.0
736,736,2021-05-31 16:00:00,36.7,51.0
737,737,2021-05-31 17:00:00,32.1,61.0
738,738,2021-05-31 18:00:00,31.1,68.0
739,739,2021-05-31 19:00:00,33.0,59.0
740,740,2021-05-31 20:00:00,29.4,76.0
741,741,2021-05-31 21:00:00,29.0,77.0
742,742,2021-05-31 22:00:00,31.0,71.0
743,743,2021-05-31 23:00:00,28.5,81.0
