,idx,datetime,temp,rh
720,720,2021-07-31 00:00:00,26.9,82.0
721,721,2021-07-31 01:00:00,28.7,81.0
722,722,2021-07-31 02:00:00,26.3,84.0
723,723,2021-07-31 03:00:00,26.1,84.0
724,724,2021-07-31 04:00:00,28.2,82.0
725,725,2021-07-31 05:00:00,25.6,86.0
726,726,2021-07-31 06:00:00,25.4,87.0
727,727,2021-07-31 07:00:00,28.2,80.0
728,728,2021-07-31 08:00:00,28.6,76.0
729,729,2021-07-31 09:00:00,30.0,71.0
730,730,2021-07-31 10:00:00,32.2,60.0
731,731,2021-07-31 11:00:00,31.7,64.0
732,732,2021-07-31 12:00:00,32.6,61.0
733,733,2021-07-31 13:00:00,34.8,53.0
734,734,2021-07-31 14:00:00,30.8,69.0
735,735,2021-07-31 15:00:00,31.7,64.0
736,736,2021-07-31 16:00:00,33.1,57.0
737,737,2021-07-31 17:00:00,30.9,70.0
738,738,2021-07-31 18:00:00,29.9,73.0
739,739,2021-07-31 19:00:00,31.7,62.0
740,740,2021-07-31 20:00:00,29.4,70.0
741,741,2021-07-31 21:00:00,29.0,71.0
742,742,2021-07-31 22:00:00,29.7,64.0
743,743,2021-07-31 23:00:00,28.2,72.0
